681.6096459 9.008263021e-05 7.829e-06
681.6096457 0.000112137698 5.694e-06
681.6096443 9.58881394e-05 4.131e-06
681.6096465 0.0001044268592 1.0393e-05
681.6096462 8.892193303e-05 1.0289e-05
681.6096451 0.0001022319799 5.401e-06
681.6096449 0.0001019420077 4.45e-06
681.6096454 0.0001074248923 5.558e-06
681.6096459 0.0001122910755 7.578e-06
681.6096462 0.0001253222444 8.192e-06
681.6096446 0.0001009930459 3.803e-06
681.6096457 0.0001145957231 7.093e-06
681.6096462 0.0001027544993 8.23e-06
681.6096459 0.0001145401485 7.913e-06
681.6096451 0.0001152643294 4.866e-06
681.6096454 0.0001012413225 4.5e-06
681.6096465 0.0001105987699 7.547e-06
681.6096449 0.0001056114022 5.091e-06
681.6096457 0.0001023583728 5.125e-06
681.6124254 6.016010296e-05 7.791e-06
681.6124227 6.610368315e-05 3.325e-06
681.6124219 5.564718367e-05 2.898e-06
681.6124251 5.850481695e-05 5.945e-06
681.6124238 6.584908555e-05 3.891e-06
681.612423 5.865556853e-05 3.366e-06
681.6124259 5.654019135e-05 1.6624e-05
681.6124256 5.871038861e-05 9.159e-06
681.6124246 5.949002064e-05 5.66e-06
681.6124217 5.6709631e-05 3.027e-06
681.6124243 6.201419978e-05 3.955e-06
681.6124233 6.278488048e-05 3.593e-06
681.6124248 5.122344824e-05 5.301e-06
681.6124259 5.509751217e-05 1.5282e-05
681.6124254 6.686836146e-05 7.234e-06
681.6124256 7.032700939e-05 1.0204e-05
681.612424 5.584311268e-05 4.432e-06
681.6124251 5.483720195e-05 4.946e-06
681.6124235 5.821463027e-05 3.406e-06
681.6124214 5.464436904e-05 2.878e-06
681.6124259 5.52816448e-05 7.408e-06
681.6124256 6.12219577e-05 9.585e-06
681.6124254 6.506723747e-05 6.12e-06
681.6124246 6.176467224e-05 5.178e-06
681.6124248 5.647092104e-05 4.778e-06
681.6124238 6.321445482e-05 4.199e-06
681.6124259 7.368386021e-05 7.799e-06
681.6124243 5.67636583e-05 4.391e-06
681.6124251 5.814698587e-05 6.024e-06
681.6124212 5.816271014e-05 2.987e-06
681.6124227 5.629586046e-05 2.718e-06
681.6124225 5.75298964e-05 2.936e-06
681.6152006 1.254040885e-05 3.415e-06
681.6152032 1.583593795e-05 1.2803e-05
681.6151998 1.51666363e-05 3.617e-06
681.615203 1.604164696e-05 5.726e-06
681.6152017 1.663889271e-05 4.829e-06
681.6152038 -2.316763556e-05 1.3635e-05
681.6152009 1.25074122e-05 3.686e-06
681.6152035 1.141964842e-05 6.394e-06
681.6152024 6.252935488e-06 6.067e-06
681.6152022 1.534859667e-05 6.334e-06
681.6152011 1.914377548e-05 4.322e-06
681.6152027 1.416328447e-05 5.823e-06
681.6152038 2.907517628e-05 1e-05
681.6152032 1.581230325e-05 6.068e-06
681.6152035 2.449513307e-06 7.759e-06
681.6152019 1.730113356e-05 5.015e-06
681.615203 7.883686275e-06 7.939e-06
681.6152014 1.347605745e-05 3.999e-06
681.6152038 6.422699451e-06 8.873e-06
681.6152035 1.993704096e-05 1.4316e-05
681.6152032 1.07722808e-05 6.146e-06
681.6152024 1.323315137e-05 5.13e-06
681.6152027 2.19516843e-05 5.893e-06
681.6152017 1.052640813e-05 5.17e-06
681.6152038 4.327805755e-06 1.3243e-05
681.6152022 8.93622748e-06 5.281e-06
681.615203 1.103630929e-05 5.627e-06
681.615199 1.461394125e-05 3.357e-06
681.6152006 1.096363718e-05 3.434e-06
681.6152003 1.655731151e-05 4.459e-06
681.6179764 -2.773039657e-05 3.286e-06
681.617979 -3.963457525e-05 8.981e-06
681.6179756 -3.307813587e-05 3.176e-06
681.6179788 -2.432426388e-05 5.897e-06
681.6179774 -3.117490889e-05 3.857e-06
681.6179795 -5.824647917e-05 1.7829e-05
681.6179767 -3.316020713e-05 3.752e-06
681.6179793 -4.504751367e-05 9.05e-06
681.6179782 -2.799545961e-05 5.901e-06
681.617978 -3.016820449e-05 5.284e-06
681.6179769 -3.035319858e-05 4.232e-06
681.6179785 -2.282665968e-05 5.736e-06
681.617979 -3.884037107e-05 7.719e-06
681.6179793 -3.754233e-05 7.429e-06
681.6179777 -1.845689927e-05 4.805e-06
681.6179788 -4.093010005e-05 6.59e-06
681.6179772 -2.307101829e-05 3.779e-06
681.6179795 -3.770461889e-05 1.0587e-05
681.6179793 -4.784917874e-05 1.1131e-05
681.617979 -3.195685873e-05 7.242e-06
681.6179782 -2.615776884e-05 6.51e-06
681.6179785 -2.965122812e-05 4.735e-06
681.6179774 -2.709152701e-05 3.801e-06
681.617978 -3.502767777e-05 4.185e-06
681.6179788 -3.359407259e-05 5.221e-06
681.6179748 -3.484143699e-05 3.137e-06
681.6179764 -3.358208719e-05 3.462e-06
681.6179761 -3.360757246e-05 3.368e-06
681.620758 -6.440355648e-05 7.814e-06
681.6207554 -6.999971053e-05 3.123e-06
681.6207578 -8.194690454e-05 7.439e-06
681.6207546 -7.451147396e-05 3.087e-06
681.6207564 -7.141714752e-05 3.515e-06
681.6207585 -6.534401451e-05 1.6497e-05
681.6207583 -7.029965714e-05 8.887e-06
681.6207557 -7.364083996e-05 3.381e-06
681.6207572 -7.351397171e-05 4.266e-06
681.620757 -6.940815129e-05 5.335e-06
681.6207559 -7.026311534e-05 3.982e-06
681.6207575 -6.468718085e-05 6.64e-06
681.6207585 -8.883323611e-05 1.2663e-05
681.620758 -6.747404289e-05 8.018e-06
681.6207583 -7.050752907e-05 7.698e-06
681.6207567 -6.687162633e-05 5.159e-06
681.6207578 -7.768537653e-05 5.235e-06
681.6207562 -7.59006146e-05 3.177e-06
681.6207541 -7.318292285e-05 2.844e-06
681.6207585 -4.379748971e-05 1.2951e-05
681.6207583 -6.325534715e-05 9.76e-06
